"ID","Year","AMC","AMI","AMP","AXO","CHL","CIP","COT","FIS","FOX","GEN","KAN","NAL","STR","TET","TIO","AZI"
"09GA03CB09",2009,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,NA
"09GA03CB10",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09GA04CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA04CB02",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09GA04CB03",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09GA04CB04",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09GA04CB05",2009,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,NA
"09GA04CB06",2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
"09GA04CB07",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09GA04CB08",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09GA04CB09",2009,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA
"09GA04CB10",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09GA05CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA05CB03",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09GA05CB04",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA05CB05",2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA05CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"09GA05CB07",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA05CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA05CB09",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09GA05CB10",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09GA06CB01",2009,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,NA
"09GA06CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA06CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA06CB04",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"09GA06CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA06CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA06CB08",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09GA06CB09",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09GA06CB10",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA07CB01",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09GA07CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA07CB04",2009,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,NA
"09GA07CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA07CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA07CB07",2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
"09GA07CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA07CB09",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA07CB10",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09GA08CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA08CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA08CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA08CB05",2009,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09GA08CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA08CB07",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"09GA08CB08",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09GA08CB09",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA08CB10",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09GA09CB01",2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA09CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09GA09CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA09CB04",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA09CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09GA09CB06",2009,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA
"09GA09CB07",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA09CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA09CB09",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA09CB10",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09GA10CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA10CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA10CB03",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09GA10CB04",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09GA10CB05",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09GA10CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA10CB07",2009,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09GA10CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA10CB09",2009,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
"09GA10CB10",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09GA11CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09GA11CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"09GA11CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA11CB04",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09GA11CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA11CB06",2009,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09GA11CB07",2009,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,NA
"09GA11CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA11CB09",2009,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,NA
"09GA11CB10",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09GA12CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA12CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA12CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA12CB04",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA12CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA12CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA12CB07",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09GA12CB09",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"09GA12CB10",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR01CB01",2009,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"09OR01CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR01CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR01CB04",2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR01CB06",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA
"09OR01CB07",2009,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09OR01CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09OR01CB10",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,NA
"09OR02CB01",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09OR02CB02",2009,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,NA
"09OR02CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09OR02CB05",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09OR02CB07",2009,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,NA
"09OR03CB01",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"09OR03CB02",2009,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"09OR03CB03",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,NA
"09OR03CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"09OR03CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR03CB07",2009,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09OR03CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR03CB09",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09OR03CB10",2009,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,NA
"09OR04CB01",2009,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,NA
"09OR04CB02",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09OR04CB03",2009,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA
"09OR04CB04",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR04CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09OR04CB06",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09OR04CB07",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"09OR04CB08",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,NA
"09OR04CB09",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR04CB10",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR05CB01",2009,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,NA
"09OR05CB02",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09OR05CB03",2009,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"09OR05CB04",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09OR05CB05",2009,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA
"09OR05CB06",2009,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"09OR05CB07",2009,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09OR05CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09OR05CB09",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR05CB10",2009,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09OR06CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR06CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR06CB03",2009,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA
"09OR06CB04",2009,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,NA
"09OR06CB06",2009,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"09OR06CB07",2009,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09OR06CB08",2009,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"09OR06CB09",2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
"09OR06CB10",2009,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,NA
"09OR07CB02",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09OR07CB03",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09OR07CB05",2009,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,NA
"09OR07CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09OR07CB07",2009,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09OR07CB08",2009,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09OR07CB09",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR07CB10",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR08CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR08CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR08CB03",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09OR08CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"09OR08CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR08CB07",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"09OR09CB01",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"09OR09CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR09CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR09CB04",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR09CB05",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09OR09CB07",2009,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09OR09CB08",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09OR09CB09",2009,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,NA
"09OR09CB10",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09OR10CB05",2009,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA
"09OR10CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR10CB07",2009,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,NA
"09OR10CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR10CB09",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09OR10CB10",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR11CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR11CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR11CB04",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09OR11CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09OR11CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR11CB07",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09OR11CB09",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA
"09OR11CB10",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR12CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09OR12CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR12CB03",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"09OR12CB04",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09OR12CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR12CB06",2009,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09OR12CB07",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09OR12CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09OR12CB09",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA
"09OR12CB10",2009,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,NA
"09TN01CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN01CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN01CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN01CB04",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09TN01CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN01CB06",2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN01CB07",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN01CB08",2009,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09TN01CB09",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN01CB10",2009,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,NA
"09TN02CB01",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN02CB02",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09TN02CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN02CB04",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"09TN02CB05",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09TN02CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN02CB07",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09TN02CB08",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN02CB09",2009,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN02CB10",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,NA
"09TN03CB03",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"09TN03CB05",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09TN03CB06",2009,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,NA
"09TN03CB09",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,NA
"09TN04CB01",2009,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,NA
"09TN04CB03",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09TN04CB04",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN04CB05",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN04CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN04CB07",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09TN04CB08",2009,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,NA
"09TN04CB09",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09TN04CB10",2009,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,NA
"09TN05CB01",2009,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,NA
"09TN05CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN05CB03",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN05CB04",2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
"09TN05CB05",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN05CB06",2009,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,NA
"09TN05CB07",2009,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09TN05CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09TN05CB09",2009,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,NA
"09TN05CB10",2009,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,NA
"09TN06CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09TN06CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN06CB03",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN06CB04",2009,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,NA
"09TN06CB05",2009,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,NA
"09TN06CB06",2009,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,NA
"09TN06CB07",2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA
"09TN06CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN06CB09",2009,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,NA
"09TN06CB10",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09TN07CB01",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09TN07CB02",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09TN07CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN07CB06",2009,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09TN07CB07",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN07CB08",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN07CB09",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09TN07CB10",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN08CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09TN08CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN08CB03",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN08CB04",2009,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,NA
"09TN08CB05",2009,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN08CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09TN08CB07",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN08CB08",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN08CB09",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09TN08CB10",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN09CB01",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09TN09CB02",2009,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN09CB05",2009,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN09CB10",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"09TN10CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN10CB02",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN10CB03",2009,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,NA
"09TN10CB04",2009,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,NA
"09TN10CB05",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09TN10CB06",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA
"09TN10CB07",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09TN10CB08",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN10CB09",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN10CB10",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09TN11CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"09TN11CB02",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09TN11CB03",2009,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA
"09TN11CB04",2009,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,NA
"09TN11CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN11CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN11CB07",2009,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"09TN11CB09",2009,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,NA
"09TN11CB10",2009,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,NA
"09TN12CB01",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
"09TN12CB02",2009,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,NA
"09TN12CB03",2009,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,NA
"09TN12CB05",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN12CB06",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"09TN12CB07",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"09TN12CB08",2009,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"09TN12CB09",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"10GA01CB01",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"10GA01CB02",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"10GA01CB03",2010,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"10GA01CB04",2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"10GA01CB05",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"10GA01CB06",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"10GA01CB07",2010,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,NA
"10GA01CB08",2010,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA
"10GA01CB09",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"10GA01CB10",2010,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA
"10GA02CB01",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"10GA02CB02",2010,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA
"10GA02CB03",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"10GA02CB04",2010,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA
"10GA02CB05",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"10GA02CB06",2010,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
"10GA02CB07",2010,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA
"10GA02CB08",2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
"10GA02CB09",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"10GA02CB10",2010,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,NA
"10GA03CB01",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"10GA03CB02",2010,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,NA
