"ID","Year","AMC","AMP","AXO","AZI","CHL","CIP","COT","FIS","FOX","GEN","NAL","TET","MER"
210348168,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210348170,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210348171,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210348173,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210348177,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210348178,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210348180,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210349957,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
210349962,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210349964,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210349972,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
210349976,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210349989,2017,0,1,0,0,1,0,0,1,0,0,0,1,0
210349995,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210350353,2017,0,0,0,0,0,0,0,1,0,0,0,1,0
210350365,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210350370,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210350371,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
210350376,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210351922,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210351923,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210352668,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210352669,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210352670,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210352674,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210352675,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210352676,2017,0,0,0,0,0,0,0,1,0,0,0,1,0
210352681,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210352682,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210352687,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210352689,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210352690,2017,0,0,0,0,0,0,0,1,0,0,1,0,0
210352693,2017,0,0,0,0,0,0,0,0,0,0,0,0,0
210352695,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210352696,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210352702,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
210352976,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210353746,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210353750,2018,0,1,0,0,1,0,0,1,0,0,0,1,0
210353751,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210353753,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210353754,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210353755,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210353758,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210353761,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210353771,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210353776,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210353778,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210353780,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210353781,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210353783,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210353788,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210353789,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210354059,2018,0,0,0,0,0,0,0,1,0,0,0,0,0
210354061,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210354063,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210354067,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210354070,2018,0,0,0,0,1,0,0,1,0,0,0,1,0
210354071,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210354072,2018,0,0,0,0,1,0,1,1,0,0,0,1,0
210354074,2018,0,1,0,0,0,0,0,0,0,0,0,1,0
210354076,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210354078,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210354079,2018,0,1,0,0,1,0,0,1,0,0,0,1,0
210354959,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210354960,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210354961,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210354964,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210354965,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210354966,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210354967,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210354969,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355031,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210355036,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355039,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355041,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355042,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355260,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210355261,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355263,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355264,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355267,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210355268,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210355269,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355270,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355273,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210355274,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355278,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355281,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355283,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355357,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210355359,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210355366,2018,0,1,0,0,1,0,0,1,0,0,0,1,0
210355370,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210355376,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210356615,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356616,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356618,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356620,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356621,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356623,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356624,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356625,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356627,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356629,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356630,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210356631,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210356632,2018,0,1,0,0,0,0,0,0,0,0,0,1,0
210356633,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356634,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210356635,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210356636,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356638,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356641,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356643,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356644,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356645,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356646,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210356647,2018,0,1,0,0,1,0,0,0,0,0,1,1,0
210356652,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210357010,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210357015,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210357016,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210357017,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210357021,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210357022,2018,0,1,0,0,0,0,0,0,0,0,0,1,0
210357027,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210357029,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210357032,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210357035,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358201,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210358534,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358537,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358539,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210358540,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358541,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358547,2018,0,0,0,0,0,0,0,1,0,0,0,0,0
210358548,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210358550,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358552,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358557,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210358560,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358564,2018,0,0,0,0,1,0,0,0,0,0,0,1,0
210358565,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358566,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358568,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358569,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358570,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358573,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358575,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358576,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358577,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358578,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358580,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358583,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358584,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358888,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210358890,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358891,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358892,2018,0,0,0,0,0,0,0,0,1,0,0,1,0
210358894,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210358899,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358901,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358911,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210358914,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210358915,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210360305,2018,0,0,0,0,1,0,0,1,0,0,0,1,0
210360307,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360312,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360313,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360316,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360318,2018,0,1,0,0,1,0,0,1,0,0,0,1,0
210360319,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360321,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210360327,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360333,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360334,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210360335,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360337,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360339,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360616,2018,0,0,0,0,1,0,0,1,0,0,1,1,0
210360617,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360623,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360635,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210360636,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210360637,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360641,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360642,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360644,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360645,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210360646,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362062,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210362063,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362065,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362067,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362070,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362071,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362072,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362080,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362081,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362082,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210362083,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362086,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362087,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210362089,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210362091,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362092,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362093,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362095,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362100,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362102,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362438,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362439,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210362444,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362447,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362448,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362449,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362451,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210362452,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210362454,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362455,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210362458,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210362459,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210363527,2018,0,0,0,0,1,0,0,1,0,0,0,1,0
210363528,2018,0,1,0,0,1,0,0,1,0,0,1,1,0
210363529,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210363540,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210363543,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210363544,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210363545,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210363546,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210363547,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210363549,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210363553,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210363554,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210363557,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210363558,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210363559,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210363563,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210363564,2018,0,0,0,0,1,0,0,0,0,0,0,1,0
210363566,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210364041,2018,0,0,0,0,1,0,0,0,0,0,0,1,0
210364042,2018,0,0,0,0,1,0,0,0,0,0,0,1,0
210364044,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210364048,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210364053,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210364055,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210364057,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210364058,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210364061,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210364065,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210364066,2018,0,0,0,0,0,0,0,1,0,1,1,1,0
210364070,2018,0,0,0,0,1,0,0,1,0,0,0,1,0
210364071,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210365517,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210365519,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210365522,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210365527,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210365534,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210365536,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210365537,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210365538,2018,0,0,0,0,1,0,0,0,0,0,0,1,0
210365539,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210365540,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210365543,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210365544,2018,0,1,0,0,0,0,0,0,0,0,0,0,0
210365545,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210365547,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210367047,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210367049,2018,0,1,0,0,1,0,0,0,0,0,0,1,0
210367050,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367051,2018,0,1,0,0,0,0,0,0,0,0,0,0,0
210367053,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367054,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367055,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367056,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367059,2018,0,0,0,0,1,0,0,1,0,0,0,1,0
210367060,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367061,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367063,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367064,2018,0,0,0,0,1,0,0,1,0,0,0,1,0
210367068,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367069,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367070,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367072,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367076,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367077,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367078,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210367080,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367081,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367083,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210367085,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367086,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367087,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210367088,2018,0,0,0,0,1,0,0,1,0,0,1,1,0
210367444,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210367445,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367447,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210367448,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367449,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367451,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367453,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367455,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210367456,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210367457,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367461,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210367463,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367467,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210367469,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210367470,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367471,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367472,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367473,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210367474,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210367475,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210368648,2018,1,1,1,0,0,0,0,0,1,0,0,1,0
210368653,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368662,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210368664,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368666,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368667,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368671,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368673,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368676,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368677,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368682,2018,0,0,0,0,0,0,1,1,0,0,0,1,0
210368685,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210368688,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368689,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368690,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368691,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368692,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210368693,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368701,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368702,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368703,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368704,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210368705,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210369036,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210369040,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210369041,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210369042,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210369043,2018,0,0,0,0,0,0,0,0,0,0,1,1,0
210369051,2018,0,1,0,0,1,0,0,1,0,0,0,1,0
210369054,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210369057,2018,1,1,1,0,1,0,0,1,1,1,1,1,0
210370328,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370329,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370330,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210370332,2018,1,1,1,0,0,0,0,0,1,0,0,0,0
210370334,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370335,2018,1,1,1,0,0,0,1,1,1,1,0,1,0
210370336,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210370338,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210370339,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210370340,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210370341,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370345,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370347,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370348,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210370349,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370350,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370351,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370676,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210370678,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370679,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210370681,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370683,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370685,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370689,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210370690,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370693,2018,0,0,0,0,1,0,0,1,0,0,0,1,0
210370695,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210370703,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370705,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210370710,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210370711,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371965,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210371966,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371969,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371970,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371976,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371977,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371978,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371979,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371983,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371984,2018,0,0,0,0,1,0,0,1,0,0,0,1,0
210371985,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371986,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371987,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371988,2018,0,1,0,0,0,0,0,1,0,0,0,1,0
210371989,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371990,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210371991,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210372275,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210372276,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210372278,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210372281,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210372282,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210372283,2018,0,0,0,0,1,0,0,1,0,0,0,1,0
210372287,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210372290,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210372292,2018,0,0,0,0,1,0,1,1,0,0,0,1,0
210372295,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210372299,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210372301,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210372303,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210372307,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210372309,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210372310,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210372311,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210372313,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210373541,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210373543,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210373546,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210373547,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210373552,2018,0,0,0,0,0,0,0,0,0,0,0,0,0
210373553,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210373554,2018,0,0,0,0,0,0,0,1,0,0,0,1,0
210373555,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210373556,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
210373557,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
