"ID","Year","PHENICOL","AMINOGLYCOSIDE","TETRACYCLINE","MACROLIDE","BETA-LACTAM","FOLATE-PATHWAY-INHIBITOR","QUINOLONE"
"F62",2003,0,0,0,NA,0,0,0
"F63",2003,0,0,0,NA,0,0,0
"F65",2003,0,0,0,NA,0,0,0
"F66",2003,0,0,1,NA,0,0,0
"F67",2003,0,0,1,NA,0,0,0
"F68",2003,0,0,1,NA,1,0,0
"F69",2003,0,0,0,NA,0,0,0
"GAH101002",2002,0,0,0,NA,0,0,0
"GAH101003",2003,0,0,0,NA,0,0,0
"GAH101004",2004,0,0,0,NA,0,0,0
"GAH101005",2005,0,0,0,NA,0,0,0
"GAH101006",2006,0,0,1,NA,0,1,0
"GAH10103",2003,0,0,0,NA,0,0,0
"GAH10105",2005,0,0,1,NA,0,0,0
"GAH101102",2002,0,0,0,NA,0,0,0
"GAH101103",2003,0,0,1,NA,0,1,0
"GAH101105-1",2005,0,0,0,NA,0,0,0
"GAH101106",2006,0,0,0,NA,0,0,0
"GAH101202",2002,0,0,0,NA,0,0,0
"GAH101203",2003,0,0,0,NA,0,0,0
"GAH101205",2005,0,0,0,NA,0,0,0
"GAH101206",2006,0,0,0,NA,0,0,0
"GAH10203",2003,0,0,0,NA,0,0,0
"GAH10204",2004,0,0,0,NA,0,0,0
"GAH10205",2005,0,0,0,NA,0,0,0
"GAH10302",2002,0,0,1,NA,0,1,0
"GAH10305",2005,0,0,0,NA,0,0,0
"GAH10306",2006,0,0,0,NA,0,0,0
"GAH10403",2003,0,0,0,NA,0,0,0
"GAH10404",2004,0,0,0,NA,0,0,0
"GAH10406",2006,0,0,0,NA,0,0,0
"GAH10502",2002,0,0,0,NA,0,0,0
"GAH10503",2003,0,0,0,NA,0,0,0
"GAH10504",2004,0,0,0,NA,0,0,0
"GAH10505",2005,0,0,1,NA,0,0,0
"GAH10506",2006,0,1,1,NA,1,1,0
"GAH10602",2002,0,0,0,NA,0,0,0
"GAH10604",2004,0,0,0,NA,0,0,0
"GAH10605",2005,0,0,0,NA,0,0,0
"GAH10606",2006,0,0,1,NA,0,0,0
"GAH10702",2002,0,0,0,NA,0,0,0
"GAH10703",2003,0,0,0,NA,0,0,0
"GAH10704",2004,0,0,0,NA,0,0,0
"GAH10705",2005,0,0,0,NA,0,0,0
"GAH10803",2003,0,0,0,NA,0,0,0
"GAH10804",2004,0,0,0,NA,0,0,0
"GAH10805",2005,0,0,1,NA,0,0,0
"GAH10806",2006,0,0,0,NA,0,0,0
"GAH10902",2002,0,0,0,NA,0,0,0
"GAH10903",2003,0,0,1,NA,0,0,0
"GAH10904",2004,0,0,1,NA,0,0,0
"GAH10905",2005,0,0,0,NA,0,0,0
"GAH10906",2006,0,0,0,NA,0,0,0
"GAH11002",2002,0,0,0,NA,0,0,0
"GAH11003",2003,0,0,0,NA,0,0,0
"GAH11004",2004,0,0,0,NA,0,0,0
"GAH11005",2005,0,0,0,NA,0,0,0
"GAH11006",2006,0,0,0,NA,0,0,0
"GAH1102",2002,0,0,0,NA,0,0,0
"GAH1103",2003,0,0,0,NA,0,0,0
"GAH1104",2004,0,0,0,NA,0,0,0
"GAH1105",2005,0,0,0,NA,0,0,0
"GAH1106",2006,0,0,0,NA,0,0,0
"GAH11102",2002,0,0,0,NA,0,0,0
"GAH11104",2004,0,0,0,NA,0,0,0
"GAH11105-2",2005,0,0,0,NA,0,0,0
"GAH11106",2006,0,0,0,NA,0,0,0
"GAH11202",2002,0,0,0,NA,0,0,0
"GAH11204",2004,0,0,0,NA,0,0,0
"GAH11205",2005,0,0,0,NA,0,0,0
"GAH11206",2006,0,0,0,NA,0,0,0
"GAH1202",2002,0,0,0,NA,0,0,0
"GAH1204",2004,0,0,0,NA,0,0,0
"GAH1205",2005,0,0,0,NA,0,0,0
"GAH1206",2006,0,0,0,NA,0,0,0
"GAH1302",2002,0,0,1,NA,0,0,0
"GAH1303",2003,0,0,0,NA,0,0,0
"GAH1304",2004,0,0,0,NA,0,0,0
"GAH1305",2005,0,0,0,NA,0,0,0
"GAH1306",2006,0,0,1,NA,0,0,0
"GAH1403",2003,0,0,0,NA,0,0,0
"GAH1404",2004,0,0,0,NA,0,0,0
"GAH1406",2006,0,0,0,NA,0,0,0
"GAH1502",2002,0,0,0,NA,0,0,0
"GAH1503",2003,0,0,0,NA,0,0,0
"GAH1504",2004,0,0,0,NA,0,1,0
"GAH1505",2005,0,0,0,NA,0,0,0
"GAH1603",2003,0,0,0,NA,0,0,0
"GAH1604",2004,0,0,0,NA,0,0,0
"GAH1605",2005,0,0,0,NA,0,0,0
"GAH1606",2006,0,0,0,NA,0,0,0
"GAH1702",2002,0,0,0,NA,0,0,0
"GAH1704",2004,0,0,0,NA,0,0,0
"GAH1705",2005,0,0,1,NA,0,0,0
"GAH1706",2006,0,0,0,NA,0,1,0
"GAH1802",2002,0,0,0,NA,0,0,0
"GAH1804",2004,0,0,0,NA,0,0,0
"GAH1805",2005,0,0,1,NA,1,0,0
"GAH1806",2006,0,0,0,NA,0,0,0
"GAH1902",2002,0,0,0,NA,0,0,0
"GAH1903",2003,0,0,1,NA,0,0,0
"GAH1904",2004,0,0,0,NA,0,0,0
"GAH1905",2005,0,0,0,NA,0,0,0
"GAH1906",2006,0,0,0,NA,0,0,0
"GAH21002",2002,0,0,0,NA,0,0,0
"GAH21003",2003,0,0,0,NA,0,0,0
"GAH21004",2004,0,0,0,NA,0,1,0
"GAH21005",2005,0,0,0,NA,0,0,0
"GAH21006",2006,0,0,0,NA,0,0,0
"GAH2103",2003,0,0,0,NA,0,0,0
"GAH2105",2005,0,0,0,NA,0,0,0
"GAH2106",2006,0,0,1,NA,0,1,0
"GAH21102",2002,0,0,0,NA,0,0,0
"GAH21103",2003,0,0,0,NA,0,0,0
"GAH21104",2004,1,0,1,NA,1,1,0
"GAH21105",2005,0,0,0,NA,0,0,0
"GAH21106",2006,0,0,0,NA,0,0,0
"GAH21202",2002,0,0,0,NA,0,0,0
"GAH21204",2004,0,0,0,NA,0,0,0
"GAH21205",2005,0,0,0,NA,0,0,0
"GAH21206",2006,0,0,0,NA,0,0,0
"GAH2202",2002,0,0,0,NA,0,0,0
"GAH2204",2004,0,0,0,NA,0,0,0
"GAH2205",2005,0,0,0,NA,0,0,0
"GAH2206",2006,0,0,1,NA,0,0,0
"GAH2303",2003,0,0,0,NA,0,0,0
"GAH2304",2004,0,0,0,NA,0,0,0
"GAH2305",2005,0,0,0,NA,0,0,0
"GAH2306",2006,0,1,1,NA,1,1,0
"GAH2403",2003,0,0,0,NA,0,0,0
"GAH2404",2004,0,0,0,NA,0,0,0
"GAH2406",2006,0,1,1,NA,1,1,0
"GAH2502",2002,0,0,0,NA,0,0,0
"GAH2503",2003,0,0,0,NA,0,0,0
"GAH2504",2004,0,0,0,NA,0,1,0
"GAH2505",2005,0,0,0,NA,0,0,0
"GAH2506",2006,0,0,0,NA,0,0,0
"GAH2602",2002,0,0,0,NA,0,0,0
"GAH2603",2003,0,0,0,NA,0,0,0
"GAH2605",2005,0,0,0,NA,0,0,0
"GAH2606",2006,0,0,0,NA,0,0,0
"GAH2702",2002,0,0,0,NA,0,0,0
"GAH2704",2004,0,0,0,NA,0,0,0
"GAH2705",2005,0,0,0,NA,0,0,0
"GAH2706",2006,0,0,1,NA,1,1,0
"GAH2802",2002,0,0,0,NA,0,0,0
"GAH2804",2004,0,0,0,NA,0,0,0
"GAH2805",2005,0,0,1,NA,0,0,0
"GAH2806",2006,0,0,0,NA,0,0,0
"GAH2902",2002,0,0,1,NA,0,0,0
"GAH2903",2003,0,0,1,NA,0,0,0
"GAH2904",2004,0,0,0,NA,0,0,0
"GAH2905",2005,0,0,0,NA,0,0,0
"GAH2906",2006,0,0,0,NA,0,0,0
"GAH31002",2002,0,0,0,NA,0,0,0
"GAH31003",2003,0,0,0,NA,0,0,0
"GAH31005",2005,0,0,0,NA,0,0,0
"GAH31006",2006,0,0,0,NA,0,0,0
"GAH3103",2003,0,0,0,NA,0,0,0
"GAH31102",2002,0,0,0,NA,0,0,0
"GAH31103",2003,0,0,0,NA,0,0,0
"GAH31104",2004,1,0,1,NA,1,1,0
"GAH31105",2005,0,0,0,NA,0,0,0
"GAH31106",2006,0,0,0,NA,0,0,0
"GAH31205",2005,0,0,0,NA,0,0,1
"GAH31206",2006,0,0,1,NA,0,0,0
"GAH3202",2002,0,0,0,NA,0,0,0
"GAH3203",2003,0,0,0,NA,0,0,0
"GAH3204",2004,0,0,0,NA,0,0,0
"GAH3205",2005,0,0,0,NA,0,0,0
"GAH3206",2006,0,0,1,NA,1,0,0
"GAH3302",2002,0,0,0,NA,0,0,0
"GAH3303",2003,0,0,0,NA,0,0,0
"GAH3304",2004,0,0,0,NA,0,0,0
"GAH3305",2005,0,0,0,NA,0,0,0
"GAH3306",2006,0,0,0,NA,0,0,0
"GAH3403",2003,0,0,0,NA,0,0,0
"GAH3404",2004,0,0,1,NA,1,0,0
"GAH3405",2005,0,0,0,NA,0,0,0
"GAH3502",2002,0,0,0,NA,0,0,0
"GAH3504",2004,0,0,0,NA,0,0,0
"GAH3505",2005,0,0,0,NA,0,0,0
"GAH3506",2006,0,0,0,NA,0,0,0
"GAH3602",2002,0,0,0,NA,0,0,0
"GAH3603",2003,0,1,1,NA,0,1,0
"GAH3605",2005,0,0,1,NA,0,0,0
"GAH3606",2006,0,0,0,NA,1,0,0
"GAH3703",2003,0,0,0,NA,0,0,0
"GAH3705",2005,0,0,0,NA,0,0,0
"GAH3706",2006,0,0,1,NA,1,1,0
"GAH3802",2002,0,0,1,NA,0,0,0
"GAH3804",2004,0,0,0,NA,0,0,0
"GAH3805",2005,0,0,0,NA,0,0,0
"GAH3806",2006,0,0,0,NA,0,0,0
"GAH3902",2002,0,0,0,NA,0,0,0
"GAH3903",2003,0,0,0,NA,0,0,0
"GAH3904",2004,0,0,0,NA,0,0,0
"GAH3905",2005,0,0,0,NA,0,0,0
"GAH3906",2006,0,0,0,NA,0,0,0
"GAH41002",2002,0,0,0,NA,0,0,0
"GAH41004",2004,0,0,0,NA,0,0,0
"GAH41005",2005,0,0,0,NA,0,0,0
"GAH4102",2002,0,0,0,NA,0,0,0
"GAH4103",2003,0,0,0,NA,0,0,0
"GAH41102",2002,0,0,0,NA,0,0,0
"GAH41103",2003,0,0,1,NA,0,0,0
"GAH41104",2004,0,1,1,NA,1,1,0
"GAH41105",2005,0,0,0,NA,0,0,0
"GAH41106",2006,0,0,0,NA,0,0,0
"GAH41202",2002,0,0,1,NA,0,0,0
"GAH41204",2004,0,0,0,NA,0,0,0
"GAH41205",2005,0,0,1,NA,0,1,0
"GAH4202",2002,0,0,1,NA,0,1,0
"GAH4203",2003,0,0,1,NA,0,0,0
"GAH4205",2005,0,0,0,NA,0,0,0
"GAH4206",2006,0,0,0,NA,0,0,0
"GAH4302",2002,0,0,0,NA,0,0,0
"GAH4303",2003,0,0,0,NA,0,0,0
"GAH4304",2004,0,0,0,NA,0,0,0
"GAH4305",2005,0,0,0,NA,0,0,0
"GAH4306",2006,0,0,0,NA,0,0,0
"GAH4403",2003,0,0,0,NA,0,0,0
"GAH4404",2004,0,0,0,NA,0,0,0
"GAH4405",2005,0,0,0,NA,0,0,0
"GAH4502",2002,0,0,0,NA,0,0,0
"GAH4503",2003,0,0,0,NA,0,0,0
"GAH4506",2006,0,0,0,NA,0,0,0
"GAH4602",2002,0,0,0,NA,0,0,0
"GAH4603",2003,0,0,0,NA,0,0,0
"GAH4604",2004,0,0,0,NA,0,0,0
"GAH4605",2005,0,0,0,NA,0,0,0
"GAH4702",2002,0,0,0,NA,0,0,0
"GAH4703",2003,0,0,0,NA,0,0,0
"GAH4705",2005,0,0,0,NA,0,0,0
"GAH4802",2002,0,0,0,NA,0,0,0
"GAH4804",2004,0,0,0,NA,0,0,0
"GAH4805",2005,0,0,0,NA,0,0,0
"GAH4806",2006,0,0,0,NA,0,0,0
"GAH4902",2002,0,0,1,NA,1,0,0
"GAH4903",2003,1,0,1,NA,0,1,0
"GAH4904",2004,0,0,1,NA,0,1,0
"GAH4905",2005,0,0,0,NA,0,0,0
"GAH4906",2006,0,0,1,NA,0,0,0
"GAH51002",2002,0,0,0,NA,0,0,0
"GAH51003",2003,0,0,0,NA,0,0,0
"GAH51004",2004,0,0,0,NA,0,0,0
"GAH51005",2005,0,0,0,NA,1,0,0
"GAH51006",2006,0,0,1,NA,0,1,0
"GAH5102",2002,0,0,0,NA,0,0,0
"GAH5103",2003,0,0,0,NA,0,0,0
"GAH5104",2004,0,0,0,NA,0,0,0
"GAH5105",2005,0,0,0,NA,0,0,0
"GAH5106",2006,0,0,1,NA,0,0,0
"GAH51102",2002,0,0,0,NA,0,0,0
"GAH51104",2004,0,0,0,NA,0,0,0
"GAH51105",2005,0,0,0,NA,0,0,0
"GAH51202",2002,0,0,1,NA,0,0,0
"GAH51205",2005,0,0,0,NA,0,0,0
"GAH51206",2006,0,0,0,NA,0,0,0
"GAH5203",2003,0,0,0,NA,0,0,0
"GAH5205",2005,0,0,0,NA,0,0,0
"GAH5206",2006,0,0,0,NA,0,0,0
"GAH5302",2002,0,0,0,NA,0,0,0
"GAH5303",2003,0,0,0,NA,0,0,0
"GAH5305",2005,0,0,0,NA,0,0,0
"GAH5306",2006,0,0,0,NA,0,0,0
"GAH5402",2002,0,0,0,NA,0,0,0
"GAH5403",2003,0,0,0,NA,0,0,0
"GAH5404",2004,0,0,0,NA,0,0,0
"GAH5502",2002,0,0,0,NA,0,0,0
"GAH5503",2003,0,0,1,NA,0,0,0
"GAH5504",2004,0,0,0,NA,0,0,0
"GAH5506",2006,0,0,0,NA,0,0,0
"GAH5602",2002,0,0,0,NA,0,0,0
"GAH5603",2003,0,0,1,NA,0,1,0
"GAH5605",2005,0,0,0,NA,0,0,0
"GAH5606",2006,0,0,1,NA,0,1,0
"GAH5702",2002,0,0,0,NA,0,0,0
"GAH5703",2003,0,0,1,NA,0,0,0
"GAH5705",2005,0,0,0,NA,0,0,0
"GAH5706",2006,0,0,1,NA,0,1,0
"GAH5802",2002,0,0,0,NA,0,0,0
"GAH5803",2003,0,0,1,NA,0,0,0
"GAH5804",2004,0,0,1,NA,0,1,0
"GAH5805",2005,0,0,0,NA,0,0,0
"GAH5806",2006,0,0,1,NA,0,0,0
"GAH5902",2002,0,0,0,NA,0,0,0
"GAH5904",2004,0,0,0,NA,0,0,0
"GAH5905",2005,0,0,0,NA,0,0,0
"GAH5906",2006,0,0,0,NA,0,0,0
"GAH61003",2003,0,0,0,NA,0,0,0
"GAH61005",2005,0,0,0,NA,0,0,0
"GAH61006",2006,0,0,1,NA,0,1,0
"GAH6103",2003,0,0,0,NA,0,0,0
"GAH6104",2004,0,0,0,NA,0,0,0
"GAH6105",2005,0,0,0,NA,0,0,0
"GAH61102",2002,0,0,0,NA,0,0,0
"GAH61104",2004,0,0,0,NA,0,0,0
"GAH61105",2005,0,0,0,NA,0,0,0
"GAH61106",2006,0,0,0,NA,0,0,0
"GAH61202",2002,0,0,0,NA,0,0,0
"GAH61203",2003,0,0,1,NA,0,0,0
"GAH61204",2004,0,0,0,NA,0,0,0
"GAH61206",2006,0,0,0,NA,0,0,0
"GAH6203",2003,0,0,0,NA,0,0,0
"GAH6206",2006,0,0,0,NA,0,0,0
"GAH6303",2003,0,0,0,NA,0,0,0
"GAH6304",2004,0,0,0,NA,0,0,0
"GAH6306",2006,0,0,0,NA,0,0,0
"GAH6402",2002,0,0,0,NA,0,0,0
"GAH6404",2004,0,0,0,NA,0,0,0
"GAH6502",2002,0,0,0,NA,0,0,0
"GAH6503",2003,0,0,0,NA,0,0,0
"GAH6504",2004,0,0,0,NA,0,0,0
"GAH6505",2005,0,0,1,NA,0,0,0
"GAH6506",2006,0,0,0,NA,0,0,0
"GAH6602",2002,0,0,0,NA,0,0,0
"GAH6603",2003,0,0,0,NA,0,0,0
"GAH6604",2004,0,0,0,NA,0,0,0
"GAH6605",2005,0,0,0,NA,0,0,0
"GAH6606",2006,0,0,1,NA,0,1,0
"GAH6703",2003,0,0,1,NA,0,0,0
"GAH6705",2005,0,0,1,NA,0,1,0
"GAH6706",2006,0,0,0,NA,0,0,0
"GAH6802",2002,0,0,0,NA,0,1,0
"GAH6803",2003,0,0,1,NA,0,0,0
"GAH6804",2004,0,0,1,NA,0,0,0
"GAH6805",2005,0,0,0,NA,0,0,0
"GAH6902",2002,0,0,0,NA,0,0,0
"GAH6903",2003,0,0,0,NA,0,0,0
"GAH6904",2004,0,0,1,NA,1,1,0
"GAH6905",2005,0,0,0,NA,0,0,0
"GAH6906",2006,0,0,1,NA,0,0,0
"GAH71002",2002,0,0,0,NA,0,0,0
"GAH71004",2004,0,0,0,NA,0,0,0
"GAH71005",2005,0,0,0,NA,0,0,0
"GAH7103",2003,0,0,1,NA,0,1,0
"GAH7104",2004,0,0,0,NA,0,0,0
"GAH7105",2005,0,0,0,NA,0,0,0
"GAH71102",2002,0,0,0,NA,0,0,0
"GAH71104",2004,0,0,1,NA,0,0,0
"GAH71105",2005,0,0,0,NA,0,0,0
"GAH71106",2006,0,0,1,NA,0,0,0
"GAH71202",2002,0,0,0,NA,0,0,0
"GAH71204",2004,0,0,1,NA,0,1,0
"GAH71205",2005,0,0,0,NA,0,0,0
"GAH71206",2006,0,0,0,NA,0,0,0
"GAH7202",2002,0,0,1,NA,0,0,0
"GAH7203",2003,0,0,0,NA,0,0,0
"GAH7205",2005,0,0,1,NA,1,0,0
"GAH7206",2006,0,0,0,NA,0,0,0
"GAH7303",2003,0,0,0,NA,0,0,0
"GAH7305",2005,0,0,0,NA,0,0,0
"GAH7306",2006,0,0,0,NA,0,0,0
"GAH7402",2002,0,0,0,NA,0,0,0
"GAH7404",2004,0,0,0,NA,0,0,0
"GAH7405",2005,0,0,0,NA,0,0,0
"GAH7406",2006,0,0,0,NA,0,0,0
"GAH7502",2002,0,0,1,NA,0,0,0
"GAH7503",2003,0,0,0,NA,0,0,0
"GAH7504",2004,0,0,0,NA,0,0,0
"GAH7505",2005,0,0,0,NA,0,0,0
"GAH7506",2006,0,0,1,NA,1,1,0
"GAH7603",2003,0,0,0,NA,0,0,0
"GAH7604",2004,0,0,0,NA,0,0,0
"GAH7605",2005,0,0,0,NA,0,0,0
"GAH7606",2006,0,0,0,NA,0,0,0
"GAH7702",2002,0,0,0,NA,0,0,0
"GAH7703",2003,0,0,0,NA,0,0,0
"GAH7704",2004,0,0,0,NA,0,0,0
"GAH7705",2005,0,0,0,NA,0,0,0
"GAH7706",2006,0,0,1,NA,0,0,0
"GAH7802",2002,0,0,0,NA,0,0,0
"GAH7803",2003,0,0,1,NA,0,0,0
"GAH7804",2004,0,0,1,NA,0,1,0
"GAH7805",2005,0,0,1,NA,0,1,0
"GAH7806",2006,0,0,0,NA,0,0,0
"GAH7902",2002,0,0,0,NA,0,0,0
"GAH7903",2003,0,0,1,NA,0,0,0
"GAH7905",2005,0,0,0,NA,0,0,0
"GAH7906",2006,0,0,1,NA,0,1,0
"GAH81002",2002,0,0,0,NA,0,0,0
"GAH81003",2003,0,0,0,NA,0,0,0
"GAH81004",2004,0,0,0,NA,0,0,0
"GAH81005",2005,0,0,0,NA,0,0,0
"GAH8103",2003,0,0,0,NA,0,0,0
"GAH8104",2004,0,0,1,NA,0,0,0
"GAH8105",2005,0,0,0,NA,0,0,0
"GAH81102",2002,0,0,0,NA,0,0,0
"GAH81103",2003,0,0,1,NA,1,1,0
"GAH81104",2004,0,0,1,NA,0,0,0
"GAH81105",2005,0,0,0,NA,0,0,0
"GAH81202",2002,0,0,0,NA,0,0,0
"GAH81203",2003,0,0,0,NA,0,0,0
"GAH81204",2004,0,0,0,NA,0,0,0
"GAH81206",2006,0,0,0,NA,0,0,0
"GAH8204",2004,0,0,1,NA,0,0,0
"GAH8205",2005,0,0,0,NA,0,0,0
"GAH8206",2006,0,0,0,NA,0,0,0
"GAH8303",2003,0,0,1,NA,0,0,0
"GAH8304",2004,0,0,0,NA,0,0,0
"GAH8305",2005,0,0,0,NA,0,0,0
"GAH8306",2006,0,0,0,NA,0,0,0
"GAH8402",2002,0,0,0,NA,0,0,0
"GAH8403",2003,0,0,0,NA,0,0,0
"GAH8404",2004,0,0,0,NA,0,0,0
"GAH8406",2006,0,0,0,NA,0,0,0
"GAH8502",2002,0,0,0,NA,0,0,0
"GAH8504",2004,0,0,1,NA,1,1,0
"GAH8505",2005,0,0,0,NA,0,0,0
"GAH8506",2006,0,0,0,NA,0,0,0
"GAH8602",2002,0,0,0,NA,0,0,0
"GAH8603",2003,0,0,0,NA,0,0,0
"GAH8604",2004,0,0,0,NA,0,0,0
"GAH8605",2005,0,0,0,NA,0,0,0
"GAH8606",2006,0,0,0,NA,0,0,0
"GAH8702",2002,0,0,0,NA,0,0,0
"GAH8703",2003,0,0,0,NA,0,0,0
"GAH8704",2004,0,0,0,NA,0,1,0
"GAH8705",2005,0,0,1,NA,1,0,0
"GAH8706",2006,0,0,0,NA,0,0,0
"GAH8802",2002,0,0,1,NA,0,1,0
"GAH8804",2004,0,0,0,NA,0,0,0
"GAH8805",2005,0,0,0,NA,0,0,0
"GAH8806",2006,0,0,0,NA,0,0,0
"GAH8902",2002,0,0,0,NA,0,0,0
"GAH8903",2003,0,0,0,NA,0,0,0
"GAH8905",2005,0,0,0,NA,0,0,0
"GAH8906",2006,0,0,0,NA,0,0,0
"GAH91002",2002,0,0,0,NA,0,0,0
"GAH91003",2003,0,0,0,NA,0,0,0
"GAH91004",2004,0,0,0,NA,0,0,0
"GAH91005",2005,0,0,1,NA,0,1,0
"GAH91006",2006,0,0,1,NA,0,1,0
"GAH9102",2002,0,0,0,NA,0,0,0
"GAH9103",2003,0,0,0,NA,0,0,0
"GAH9104",2004,0,0,0,NA,0,0,0
"GAH9105",2005,0,0,0,NA,0,0,0
"GAH91102",2002,0,0,0,NA,0,0,0
"GAH91103",2003,0,0,1,NA,0,1,0
"GAH91104",2004,0,0,0,NA,0,0,0
"GAH91105",2005,0,0,0,NA,0,0,0
"GAH91106",2006,0,0,0,NA,0,0,0
"GAH91202",2002,0,0,0,NA,0,0,0
"GAH91203",2003,0,0,0,NA,0,0,0
"GAH91206",2006,0,0,0,NA,0,0,0
"GAH9202",2002,0,0,0,NA,0,0,0
"GAH9203",2003,0,0,1,NA,0,0,0
"GAH9204",2004,0,0,0,NA,0,0,0
"GAH9205",2005,0,0,1,NA,0,0,0
"GAH9302",2002,0,0,1,NA,0,0,0
"GAH9303",2003,0,0,0,NA,0,0,0
"GAH9304",2004,0,0,0,NA,0,0,0
"GAH9306",2006,0,0,0,NA,0,0,0
"GAH9403",2003,0,0,0,NA,0,0,0
"GAH9404",2004,0,0,0,NA,0,0,0
"GAH9406",2006,0,0,0,NA,0,0,0
"GAH9502",2002,0,0,0,NA,0,0,0
"GAH9503",2003,0,0,1,NA,0,0,0
"GAH9504",2004,0,0,0,NA,0,0,0
"GAH9506",2006,0,0,0,NA,0,0,0
"GAH9602",2002,0,0,0,NA,0,0,0
"GAH9603",2003,0,0,0,NA,0,0,0
"GAH9605",2005,0,0,0,NA,0,0,0
"GAH9702",2002,0,0,0,NA,0,0,0
"GAH9704",2004,0,0,0,NA,0,0,0
"GAH9705",2005,0,0,0,NA,0,0,0
"GAH9802",2002,0,0,0,NA,0,0,0
"GAH9803",2003,0,0,0,NA,0,0,0
"GAH9804",2004,0,0,0,NA,0,0,0
"GAH9805",2005,0,0,1,NA,0,0,0
"GAH9806",2006,0,0,0,NA,0,0,0
"GAH9902",2002,0,0,0,NA,0,0,0
"GAH9903",2003,0,0,0,NA,0,0,0
"GAH9904",2004,0,0,1,NA,0,0,0
"GAH9905",2005,0,0,0,NA,0,0,0
"GAH9906",2006,0,0,0,NA,0,0,0
"MDBF020101",2002,0,0,0,NA,0,0,0
"MDBF020102",2002,0,0,0,NA,0,0,0
"MDBF020103",2002,0,0,0,NA,0,0,0
"MDBF020104",2002,0,0,1,NA,0,0,0
"MDBF020106",2002,0,0,1,NA,0,0,0
"MDBF020107",2002,0,0,1,NA,1,0,0
"MDBF020108",2002,0,0,0,NA,0,0,0
"MDBF020109",2002,0,0,1,NA,1,0,0
"MDBF020110",2002,0,0,1,NA,0,0,0
"MDBF020201",2002,0,0,1,NA,0,1,0
"MDBF020202",2002,0,0,1,NA,0,1,0
"MDBF020203",2002,0,0,0,NA,0,0,0
"MDBF020204",2002,0,0,0,NA,0,0,0
"MDBF020205",2002,0,0,0,NA,0,0,0
"MDBF020206",2002,0,0,1,NA,0,1,0
"MDBF020207",2002,0,0,0,NA,0,0,0
"MDBF020209",2002,0,0,0,NA,0,0,0
"MDBF020210",2002,0,0,1,NA,0,0,0
"MDBF020301",2002,0,0,1,NA,0,1,0
"MDBF020302",2002,0,0,1,NA,0,0,0
"MDBF020305",2002,0,0,1,NA,0,0,0
"MDBF020306",2002,0,0,0,NA,0,0,0
"MDBF020307",2002,1,0,1,NA,0,1,0
"MDBF020308",2002,1,0,1,NA,0,1,0
"MDBF020309",2002,0,0,0,NA,0,0,0
"MDBF020310",2002,0,0,0,NA,0,0,0
"MDBF020405",2002,0,0,0,NA,0,0,0
"MDBF020406",2002,0,0,1,NA,0,0,0
"MDBF020408",2002,0,0,1,NA,0,0,0
"MDBF020501",2002,0,0,0,NA,0,0,0
"MDBF0205010",2002,0,0,1,NA,0,0,0
"MDBF020502",2002,0,0,1,NA,0,0,0
"MDBF020503",2002,0,0,1,NA,0,0,0
"MDBF020504",2002,0,0,1,NA,0,0,0
"MDBF020505",2002,0,0,1,NA,0,0,0
"MDBF020506",2002,0,0,1,NA,0,0,0
"MDBF020507",2002,0,0,1,NA,0,0,0
"MDBF020508",2002,0,0,1,NA,0,0,0
"MDBF020509",2002,0,0,1,NA,0,0,0
"MDBF020601",2002,0,0,1,NA,0,0,0
"MDBF020602",2002,0,0,1,NA,0,0,0
"MDBF020603",2002,0,0,0,NA,0,0,0
"MDBF020604",2002,0,0,0,NA,0,0,0
"MDBF020605",2002,0,0,0,NA,0,0,0
"MDBF020606",2002,0,0,0,NA,0,0,0
"MDBF020607",2002,0,0,0,NA,0,0,0
"MDBF020608",2002,0,0,0,NA,0,0,0
"MDBF020609",2002,0,0,1,NA,0,0,0
"MDBF020610",2002,0,0,0,NA,0,0,0
"MDBF020701",2002,0,0,0,NA,0,0,0
"MDBF020703",2002,0,0,0,NA,0,0,0
"MDBF020704",2002,0,0,0,NA,0,0,0
"MDBF020705",2002,0,0,0,NA,0,0,0
"MDBF020706",2002,0,0,0,NA,0,0,0
"MDBF020707",2002,0,0,0,NA,0,0,0
"MDBF020708",2002,0,0,0,NA,0,0,0
"MDBF020709",2002,0,0,0,NA,0,0,0
"MDBF020710",2002,0,0,0,NA,0,0,0
"MDBF020801",2002,0,0,1,NA,0,1,0
"MDBF020802",2002,0,0,0,NA,0,0,0
"MDBF020803",2002,0,0,0,NA,0,0,0
"MDBF020804",2002,0,0,0,NA,0,0,0
"MDBF020805",2002,0,0,0,NA,0,0,0
"MDBF020806",2002,0,0,0,NA,0,0,0
"MDBF020807",2002,0,0,0,NA,0,0,0
"MDBF020808",2002,0,0,0,NA,0,0,0
"MDBF020809",2002,0,0,0,NA,0,0,0
"MDBF020810",2002,0,0,0,NA,0,0,0
"MDBF020901",2002,0,0,0,NA,0,0,0
"MDBF020902",2002,0,0,0,NA,0,0,0
"MDBF020903",2002,0,0,0,NA,0,0,0
"MDBF020904",2002,0,0,0,NA,0,0,0
"MDBF020905",2002,0,0,0,NA,0,0,0
"MDBF020906",2002,0,0,1,NA,0,0,0
"MDBF020907",2002,0,0,0,NA,0,0,0
"MDBF020908",2002,0,0,0,NA,0,0,0
"MDBF020909",2002,0,0,1,NA,0,0,0
